"","X","Y","Z","loc","jaar"
"1:464",206609.906,189533.885,22.768,"laren1-16","2016"
"1:465",206608.911,189533.714,22.569,"laren1-17","2016"
"1:466",206608.149,189533.301,22.556,"laren1-18","2016"
"1:467",206607.299,189533.029,22.529,"laren1-19","2016"
"1:468",206606.61,189532.73,22.674,"laren1-20","2016"
"1:469",206608.356,189536.504,22.643,"laren1-21","2016"
"1:470",206607.471,189536.132,22.56,"laren1-22","2016"
"1:471",206606.778,189535.893,22.539,"laren1-23","2016"
"1:472",206605.968,189535.579,22.494,"laren1-24","2016"
"1:473",206605.29,189535.361,22.626,"laren1-25","2016"
"1:474",206606.828,189539.485,22.682,"laren1-26","2016"
"1:475",206605.957,189539.263,22.562,"laren1-27","2016"
"1:476",206605.11,189539.009,22.512,"laren1-28","2016"
"1:477",206604.305,189538.622,22.58,"laren1-29","2016"
"1:478",206603.555,189538.342,22.647,"laren1-30","2016"
"1:479",206605.255,189542.793,22.756,"laren1-31","2016"
"1:480",206604.262,189542.891,22.495,"laren1-32","2016"
"1:481",206603.678,189542.109,22.499,"laren1-33","2016"
"1:482",206602.519,189541.356,22.564,"laren1-34","2016"
"1:483",206602.033,189541.176,22.722,"laren1-35","2016"
"1:484",206603.908,189546.054,22.637,"laren1-36","2016"
"1:485",206603.019,189545.815,22.497,"laren1-37","2016"
"1:486",206602.252,189545.502,22.625,"laren1-38","2016"
"1:487",206601.483,189545.191,22.551,"laren1-39","2016"
"1:488",206600.824,189544.854,22.565,"laren1-40","2016"
"1:489",206602.384,189549.237,22.721,"laren1-41","2016"
"1:490",206601.586,189549.127,22.539,"laren1-42","2016"
"1:491",206600.784,189548.814,22.525,"laren1-43","2016"
"1:492",206599.761,189548.103,22.622,"laren1-44","2016"
"1:493",206599.146,189547.996,22.671,"laren1-45","2016"
"1:494",206601.287,189551.869,22.666,"laren1-46","2016"
"1:495",206600.539,189551.507,22.557,"laren1-47","2016"
"1:496",206599.481,189551.175,22.499,"laren1-48","2016"
"1:497",206598.566,189550.629,22.654,"laren1-49","2016"
"1:498",206597.674,189550.348,22.703,"laren1-50","2016"
"1:499",206600.074,189554.318,22.783,"laren1-51","2016"
"1:500",206599.276,189553.851,22.513,"laren1-52","2016"
"1:501",206598.522,189553.604,22.366,"laren1-53","2016"
"1:502",206597.581,189553.2,22.49,"laren1-54","2016"
"1:503",206596.704,189552.906,22.582,"laren1-55","2016"
"1:504",206598.466,189557.222,22.697,"laren1-56","2016"
"1:505",206597.757,189557.047,22.551,"laren1-57","2016"
"1:506",206597.077,189556.598,22.506,"laren1-58","2016"
"1:507",206596.023,189556.339,22.703,"laren1-59","2016"
"1:508",206595.36,189556.075,22.655,"laren1-60","2016"
"1:509",206596.856,189560.561,22.78,"laren1-61","2016"
"1:510",206596.095,189560.318,22.552,"laren1-62","2016"
"1:511",206595.524,189559.794,22.563,"laren1-63","2016"
"1:512",206594.328,189559.468,22.526,"laren1-64","2016"
"1:513",206593.58,189559.125,22.732,"laren1-65","2016"
"1:514",206595.68,189563.462,22.67,"laren1-66","2016"
"1:515",206594.89,189563.107,22.626,"laren1-67","2016"
"1:516",206593.949,189562.744,22.623,"laren1-68","2016"
"1:517",206593.084,189562.566,22.562,"laren1-69","2016"
"1:518",206592.396,189562.178,22.646,"laren1-70","2016"
"1:519",206594.151,189567.061,22.717,"laren1-71","2016"
"1:520",206593.427,189566.741,22.552,"laren1-72","2016"
"1:521",206592.549,189566.435,22.545,"laren1-73","2016"
"1:522",206591.545,189566.122,22.542,"laren1-74","2016"
"1:523",206590.728,189565.89,22.66,"laren1-75","2016"
"1:524",206577.065,189617.652,22.741,"laren2-1","2016"
"1:525",206576.412,189617.456,22.682,"laren2-2","2016"
"1:526",206575.348,189617.175,22.54,"laren2-3","2016"
"1:527",206574.148,189616.694,22.667,"laren2-4","2016"
"1:528",206573.334,189616.388,22.697,"laren2-5","2016"
"1:529",206576.195,189620.763,22.782,"laren2-6","2016"
"1:530",206575.251,189620.556,22.613,"laren2-7","2016"
"1:531",206574.176,189620.209,22.56,"laren2-8","2016"
"1:532",206573.205,189619.91,22.533,"laren2-9","2016"
"1:533",206572.373,189619.607,22.673,"laren2-10","2016"
"1:534",206575.292,189623.937,22.664,"laren2-11","2016"
"1:535",206574.189,189623.714,22.569,"laren2-12","2016"
"1:536",206573.317,189623.442,22.53,"laren2-13","2016"
"1:537",206572.309,189623.249,22.6,"laren2-14","2016"
"1:538",206571.593,189623.076,22.7,"laren2-15","2016"
"1:539",206588.805,189579.219,22.513,"laren2-16","2016"
"1:540",206588.047,189578.99,22.464,"laren2-17","2016"
"1:541",206586.987,189578.893,22.463,"laren2-18","2016"
"1:542",206585.983,189578.568,22.545,"laren2-19","2016"
"1:543",206585.178,189578.298,22.663,"laren2-20","2016"
"1:544",206587.837,189583.068,22.808,"laren2-21","2016"
"1:545",206586.913,189582.826,22.602,"laren2-22","2016"
"1:546",206585.694,189582.291,22.533,"laren2-23","2016"
"1:547",206584.688,189582.008,22.655,"laren2-24","2016"
"1:548",206583.982,189581.731,22.699,"laren2-25","2016"
"1:549",206586.404,189586.433,22.622,"laren2-26","2016"
"1:550",206585.567,189586.3,22.595,"laren2-27","2016"
"1:551",206584.645,189585.983,22.619,"laren2-28","2016"
"1:552",206583.674,189585.874,22.707,"laren2-29","2016"
"1:553",206582.969,189585.783,22.648,"laren2-30","2016"
"1:554",206585.505,189589.713,22.716,"laren2-31","2016"
"1:555",206584.604,189589.505,22.577,"laren2-32","2016"
"1:556",206583.762,189589.032,22.495,"laren2-33","2016"
"1:557",206582.711,189588.709,22.689,"laren2-34","2016"
"1:558",206582.113,189588.452,22.632,"laren2-35","2016"
"1:559",206584.696,189592.066,22.702,"laren2-36","2016"
"1:560",206583.612,189591.809,22.683,"laren2-37","2016"
"1:561",206582.79,189591.549,22.602,"laren2-38","2016"
"1:562",206581.756,189591.206,22.69,"laren2-39","2016"
"1:563",206581.168,189590.869,22.682,"laren2-40","2016"
"1:564",206583.881,189595.684,22.8,"laren2-41","2016"
"1:565",206582.933,189595.44,22.604,"laren2-42","2016"
"1:566",206581.718,189595.167,22.534,"laren2-43","2016"
"1:567",206580.505,189594.904,22.703,"laren2-44","2016"
"1:568",206579.777,189594.71,22.799,"laren2-45","2016"
"1:569",206582.704,189599.346,22.838,"laren2-46","2016"
"1:570",206581.59,189599.122,22.514,"laren2-47","2016"
"1:571",206580.709,189598.931,22.349,"laren2-48","2016"
"1:572",206579.555,189598.512,22.726,"laren2-49","2016"
"1:573",206578.655,189598.161,22.644,"laren2-50","2016"
"1:574",206581.799,189602.057,22.802,"laren2-51","2016"
"1:575",206580.7,189601.823,22.757,"laren2-52","2016"
"1:576",206579.871,189601.569,22.507,"laren2-53","2016"
"1:577",206578.752,189601.371,22.776,"laren2-54","2016"
"1:578",206577.954,189601.125,22.683,"laren2-55","2016"
"1:579",206580.606,189605.503,22.793,"laren2-56","2016"
"1:580",206579.54,189605.294,22.691,"laren2-57","2016"
"1:581",206578.671,189605.15,22.529,"laren2-58","2016"
"1:582",206577.652,189605.036,22.801,"laren2-59","2016"
"1:583",206576.816,189604.642,22.726,"laren2-60","2016"
"1:584",206579.804,189608.486,22.875,"laren2-61","2016"
"1:585",206578.773,189608.374,22.716,"laren2-62","2016"
"1:586",206577.628,189608.163,22.651,"laren2-63","2016"
"1:587",206576.576,189607.948,22.591,"laren2-64","2016"
"1:588",206575.886,189607.67,22.608,"laren2-65","2016"
"1:589",206578.658,189611.857,22.82,"laren2-66","2016"
"1:590",206577.673,189611.488,22.726,"laren2-67","2016"
"1:591",206576.535,189611.287,22.618,"laren2-68","2016"
"1:592",206575.323,189610.895,22.702,"laren2-69","2016"
"1:593",206574.532,189610.686,22.692,"laren2-70","2016"
"1:594",206579.362,189611.74,22.472,"laren2-71","2016"
"1:595",206578.149,189614.67,22.909,"laren2-72","2016"
"1:596",206577.015,189614.393,22.696,"laren2-73","2016"
"1:597",206575.896,189613.959,22.666,"laren2-74","2016"
"1:598",206574.867,189613.705,22.587,"laren2-75","2016"
"1:599",206574.084,189613.675,22.71,"laren2-76","2016"
"1:600",206563.746,189716.917,22.553,"laren3-1","2016"
"1:601",206562.866,189716.944,22.498,"laren3-2","2016"
"1:602",206562.078,189716.932,22.53,"laren3-3","2016"
"1:603",206561.182,189716.927,22.574,"laren3-4","2016"
"1:604",206560.236,189716.88,22.742,"laren3-5","2016"
"1:605",206563.69,189720.331,22.775,"laren3-6","2016"
"1:606",206562.811,189720.314,22.539,"laren3-7","2016"
"1:607",206561.868,189720.361,22.701,"laren3-8","2016"
"1:608",206560.938,189720.319,22.732,"laren3-9","2016"
"1:609",206560.038,189720.356,22.737,"laren3-10","2016"
"1:610",206563.734,189723.521,22.723,"laren3-11","2016"
"1:611",206562.744,189723.739,22.637,"laren3-12","2016"
"1:612",206561.655,189723.916,22.559,"laren3-13","2016"
"1:613",206560.544,189723.896,22.678,"laren3-14","2016"
"1:614",206559.665,189723.933,22.755,"laren3-15","2016"
"1:615",206563.911,189726.765,22.738,"laren3-16","2016"
"1:616",206562.784,189726.933,22.804,"laren3-17","2016"
"1:617",206561.78,189726.954,22.741,"laren3-18","2016"
"1:618",206560.801,189726.994,22.658,"laren3-19","2016"
"1:619",206559.922,189726.907,22.705,"laren3-20","2016"
"1:620",206563.688,189729.757,22.909,"laren3-21","2016"
"1:621",206562.85,189729.732,22.804,"laren3-22","2016"
"1:622",206561.788,189729.705,22.762,"laren3-23","2016"
"1:623",206560.701,189729.802,22.787,"laren3-24","2016"
"1:624",206559.859,189729.747,22.801,"laren3-25","2016"
"1:625",206563.302,189733.606,22.731,"laren3-26","2016"
"1:626",206562.263,189733.71,22.745,"laren3-27","2016"
"1:627",206561.355,189733.539,22.689,"laren3-28","2016"
"1:628",206560.517,189733.508,22.65,"laren3-29","2016"
"1:629",206559.657,189733.385,22.834,"laren3-30","2016"
"1:630",206563.424,189736.727,22.907,"laren3-31","2016"
"1:631",206562.444,189736.798,22.773,"laren3-32","2016"
"1:632",206561.405,189736.768,22.747,"laren3-33","2016"
"1:633",206560.368,189736.742,22.729,"laren3-34","2016"
"1:634",206559.336,189736.689,22.792,"laren3-35","2016"
"1:635",206563.362,189739.654,22.919,"laren3-36","2016"
"1:636",206562.33,189739.477,22.678,"laren3-37","2016"
"1:637",206561.323,189739.388,22.743,"laren3-38","2016"
"1:638",206560.254,189739.271,22.709,"laren3-39","2016"
"1:639",206559.222,189739.183,22.696,"laren3-40","2016"
"1:640",206562.746,189743.1,22.887,"laren3-41","2016"
"1:641",206561.941,189743.003,22.723,"laren3-42","2016"
"1:642",206560.965,189742.959,22.75,"laren3-43","2016"
"1:643",206559.903,189742.945,22.727,"laren3-44","2016"
"1:644",206558.992,189742.898,22.731,"laren3-45","2016"
"1:645",206562.613,189746.426,22.957,"laren3-46","2016"
"1:646",206561.745,189746.361,22.659,"laren3-47","2016"
"1:647",206560.772,189746.255,22.573,"laren3-48","2016"
"1:648",206559.749,189746.113,22.505,"laren3-49","2016"
"1:649",206558.837,189746.173,22.655,"laren3-50","2016"
"1:650",206562.404,189749.177,23.049,"laren3-51","2016"
"1:651",206561.395,189749.037,22.745,"laren3-52","2016"
"1:652",206560.343,189749.107,22.485,"laren3-53","2016"
"1:653",206559.618,189749.205,22.413,"laren3-54","2016"
"1:654",206558.592,189749.255,22.671,"laren3-55","2016"
"1:655",206561.91,189752.913,22.882,"laren3-56","2016"
"1:656",206561.065,189753.032,22.715,"laren3-57","2016"
"1:657",206559.947,189753.065,22.641,"laren3-58","2016"
"1:658",206559.038,189753.122,22.645,"laren3-59","2016"
"1:659",206558.34,189753.041,22.746,"laren3-60","2016"
"1:660",206562.041,189756.909,22.766,"laren3-61","2016"
"1:661",206561.101,189756.927,22.718,"laren3-62","2016"
"1:662",206560.187,189756.891,22.574,"laren3-63","2016"
"1:663",206559.224,189757.042,22.527,"laren3-64","2016"
"1:664",206558.217,189756.914,22.679,"laren3-65","2016"
"1:665",206562.076,189759.966,22.775,"laren3-66","2016"
"1:666",206561.209,189760.093,22.742,"laren3-67","2016"
"1:667",206560.118,189760.151,22.826,"laren3-68","2016"
"1:668",206559.046,189760.413,22.78,"laren3-69","2016"
"1:669",206558.179,189760.491,22.68,"laren3-70","2016"
"1:670",206562.35,189763.108,22.914,"laren3-71","2016"
"1:671",206561.516,189763.27,22.716,"laren3-72","2016"
"1:672",206560.544,189763.458,22.545,"laren3-73","2016"
"1:673",206559.462,189763.601,22.56,"laren3-74","2016"
"1:674",206558.445,189763.518,22.786,"laren3-75","2016"
"1:676",206579.312,189814.575,22.843,"laren4-1","2016"
"1:677",206578.722,189815.03,22.812,"laren4-2","2016"
"1:678",206577.807,189815.788,22.807,"laren4-3","2016"
"1:679",206576.64,189816.531,22.89,"laren4-4","2016"
"1:680",206575.885,189817.287,22.858,"laren4-5","2016"
"1:681",206580.993,189817.404,22.884,"laren4-6","2016"
"1:682",206580.454,189817.884,22.829,"laren4-7","2016"
"1:683",206579.446,189818.528,22.757,"laren4-8","2016"
"1:684",206578.523,189819.263,22.627,"laren4-9","2016"
"1:685",206577.606,189819.816,22.791,"laren4-10","2016"
"1:686",206582.615,189820.01,22.91,"laren4-11","2016"
"1:687",206581.98,189820.434,22.901,"laren4-12","2016"
"1:688",206580.954,189820.958,22.789,"laren4-13","2016"
"1:689",206580.018,189821.542,22.821,"laren4-14","2016"
"1:690",206579.17,189822.24,22.844,"laren4-15","2016"
"1:691",206584.8,189822.832,23.132,"laren4-16","2016"
"1:692",206584.145,189823.298,22.899,"laren4-17","2016"
"1:693",206583.149,189823.867,22.873,"laren4-18","2016"
"1:694",206582.195,189824.401,22.846,"laren4-19","2016"
"1:695",206581.199,189825.158,22.873,"laren4-20","2016"
"1:696",206586.51,189825.447,22.961,"laren4-21","2016"
"1:697",206585.783,189826.139,22.797,"laren4-22","2016"
"1:698",206584.744,189826.817,22.882,"laren4-23","2016"
"1:699",206583.688,189827.504,22.701,"laren4-24","2016"
"1:700",206582.779,189827.992,22.909,"laren4-25","2016"
"1:701",206587.835,189828.108,22.858,"laren4-26","2016"
"1:702",206587.214,189828.812,22.858,"laren4-27","2016"
"1:703",206586.245,189829.415,22.789,"laren4-28","2016"
"1:704",206585.324,189830.051,22.696,"laren4-29","2016"
"1:705",206584.333,189830.776,23.052,"laren4-30","2016"
"1:706",206589.761,189830.942,23.076,"laren4-31","2016"
"1:707",206588.947,189831.4,22.901,"laren4-32","2016"
"1:708",206588.098,189832.165,22.945,"laren4-33","2016"
"1:709",206587.26,189832.921,22.857,"laren4-34","2016"
"1:710",206586.216,189833.742,22.899,"laren4-35","2016"
"1:711",206591.679,189833.392,22.995,"laren4-36","2016"
"1:712",206590.888,189833.982,22.844,"laren4-37","2016"
"1:713",206590.016,189834.753,22.89,"laren4-38","2016"
"1:714",206589.101,189835.684,22.758,"laren4-39","2016"
"1:715",206588.416,189836.255,22.658,"laren4-40","2016"
"1:716",206593.89,189836.528,22.902,"laren4-41","2016"
"1:717",206593.107,189837.18,22.816,"laren4-42","2016"
"1:718",206592.36,189837.725,22.751,"laren4-43","2016"
"1:719",206591.593,189838.46,22.67,"laren4-44","2016"
"1:720",206590.772,189839.037,22.872,"laren4-45","2016"
"1:721",206595.637,189838.819,23.027,"laren4-46","2016"
"1:722",206594.972,189839.474,22.785,"laren4-47","2016"
"1:723",206594.058,189840.197,22.881,"laren4-48","2016"
"1:724",206593.324,189840.704,22.512,"laren4-49","2016"
"1:725",206592.689,189841.15,22.822,"laren4-50","2016"
"1:726",206597.856,189841.5,22.891,"laren4-51","2016"
"1:727",206597.096,189842.115,22.792,"laren4-52","2016"
"1:728",206596.416,189842.647,22.785,"laren4-53","2016"
"1:729",206595.628,189843.36,22.784,"laren4-54","2016"
"1:730",206594.736,189843.959,22.78,"laren4-55","2016"
"1:731",206600.415,189844.306,22.95,"laren4-56","2016"
"1:732",206599.762,189845.021,22.888,"laren4-57","2016"
"1:733",206598.909,189845.711,22.897,"laren4-58","2016"
"1:734",206598.016,189846.597,22.618,"laren4-59","2016"
"1:735",206597.306,189847.404,22.995,"laren4-60","2016"
"1:736",206602.704,189846.742,23.005,"laren4-61","2016"
"1:737",206601.965,189847.428,22.973,"laren4-62","2016"
"1:738",206601.083,189848.266,22.913,"laren4-63","2016"
"1:739",206600.395,189848.952,22.859,"laren4-64","2016"
"1:740",206598.956,189849.329,22.89,"laren4-65","2016"
"1:741",206604.939,189849.082,23.131,"laren4-66","2016"
"1:742",206604.037,189849.857,22.811,"laren4-67","2016"
"1:743",206603.221,189850.748,22.748,"laren4-68","2016"
"1:744",206602.255,189851.567,22.72,"laren4-69","2016"
"1:745",206601.289,189852.23,22.868,"laren4-70","2016"
"1:746",206607.268,189851.566,23.078,"laren4-71","2016"
"1:747",206606.398,189852.233,22.864,"laren4-72","2016"
"1:748",206605.499,189853.044,22.73,"laren4-73","2016"
"1:749",206604.622,189853.817,22.547,"laren4-74","2016"
"1:750",206603.763,189854.657,22.787,"laren4-75","2016"
"1:751",206650.975,189884.161,22.954,"laren5-1","2016"
"1:752",206650.548,189885.04,22.821,"laren5-2","2016"
"1:753",206650.192,189885.916,22.837,"laren5-3","2016"
"1:754",206649.792,189886.822,22.895,"laren5-4","2016"
"1:755",206649.325,189887.808,22.93,"laren5-5","2016"
"1:756",206653.514,189885.326,22.981,"laren5-6","2016"
"1:757",206653.111,189886.23,22.929,"laren5-7","2016"
"1:758",206652.647,189887.229,22.953,"laren5-8","2016"
"1:759",206652.142,189888.292,22.915,"laren5-9","2016"
"1:760",206651.755,189889.292,23.165,"laren5-10","2016"
"1:761",206656.579,189886.755,22.973,"laren5-11","2016"
"1:762",206656.229,189887.699,22.923,"laren5-12","2016"
"1:763",206655.868,189888.655,22.78,"laren5-13","2016"
"1:764",206655.42,189889.583,22.762,"laren5-14","2016"
"1:765",206654.917,189890.537,22.96,"laren5-15","2016"
"1:766",206659.56,189888.161,22.849,"laren5-16","2016"
"1:767",206659.251,189888.943,22.949,"laren5-17","2016"
"1:768",206658.86,189889.832,22.768,"laren5-18","2016"
"1:769",206658.514,189890.933,22.677,"laren5-19","2016"
"1:770",206658.176,189891.914,22.749,"laren5-20","2016"
"1:771",206662.766,189889.601,22.957,"laren5-21","2016"
"1:772",206662.392,189890.51,22.872,"laren5-22","2016"
"1:773",206662.019,189891.387,22.795,"laren5-23","2016"
"1:774",206661.674,189892.288,22.721,"laren5-24","2016"
"1:775",206661.086,189893.329,22.894,"laren5-25","2016"
"1:776",206665.511,189890.875,22.928,"laren5-26","2016"
"1:777",206665.175,189891.753,22.85,"laren5-27","2016"
"1:778",206664.836,189892.7,22.702,"laren5-28","2016"
"1:779",206664.406,189893.724,22.679,"laren5-29","2016"
"1:780",206664.026,189894.567,22.713,"laren5-30","2016"
"1:781",206668.716,189892.307,22.975,"laren5-31","2016"
"1:782",206668.473,189893.218,22.79,"laren5-32","2016"
"1:783",206668.125,189894.359,22.845,"laren5-33","2016"
"1:784",206667.714,189895.513,22.747,"laren5-34","2016"
"1:785",206667.274,189896.313,22.837,"laren5-35","2016"
"1:786",206671.761,189893.273,23.026,"laren5-36","2016"
"1:787",206671.47,189894.336,22.824,"laren5-37","2016"
"1:788",206671.096,189895.296,22.851,"laren5-38","2016"
"1:789",206670.782,189896.428,22.786,"laren5-39","2016"
